File,Alpha,Beta,FeatureAlgo
zoo.data,0.04,0.02,MI
chronic_kidney_disease_full.csv,0.02,0.02,MI
Autism-Adolescent-Data.csv,0.02,0.02,GR
SouthGermanCredit.asc,0.02,0.02,fcbf
Z-Alizadeh sani dataset.xlsx,0.02,0.02,GR
Data_User_Modeling_Dataset_Hamdi Tolga KAHRAMAN.csv,0.02,0.02,relieff
non-verbal tourist data.csv,0.02,0.02,chisquare
1year.csv,0.02,0.02,fcbf
2year.csv,0.02,0.02,fcbf
3year.csv,0.02,0.02,GR
4year.csv,0.02,0.02,fcbf
5year.csv,0.02,0.02,fcbf
abalone.data,0.02,0.02,chisquare
abalone9-18.csv,0.02,0.02,GR
adult.csv,0.02,0.02,MI
agaricus-lepiota.data,0.02,0.02,mrmr
Algerian_forest_fires_dataset_UPDATE.csv,0.02,0.02,GR
appendicitis.csv,0.02,0.02,GR
audit_risk.csv,0.02,0.02,relief
audit_trial.csv,0.02,0.02,GR
Autism-Adult-Data.csv,0.02,0.02,chisquare
Autism-Child-Data.csv,0.02,0.02,GR
Automobile_data.csv,0.02,0.02,fcbf
automobileimbalance.csv,0.02,0.02,MI
balance-scale.data,0.02,0.02,chisquare
balancescaleimbalanced.csv,0.02,0.02,chisquare
bloodtransfusion.data,0.02,0.02,fcbf
bone-marrow.csv,0.02,0.02,GR
Breast Cancer Wisconsin (Diagnostic) data set-5cn10-nc.csv,0.02,0.02,GR
breast-cancer-wisconsin.data,0.02,0.02,chisquare
breastcancercoimbra.csv,0.02,0.02,MI
breastcancerimbalance.csv,0.02,0.02,fcbf
breastcancerwdbc.data,0.02,0.02,chisquare
brestcancerwpbc.data,0.02,0.02,fcbf
bupa.data,0.02,0.02,relieff
burstheader.csv,0.02,0.02,GR
caesarian.csv,0.02,0.02,chisquare
car.data,0.02,0.02,chisquare
cargo2000_data_comma.csv,0.02,0.02,chisquare
cervical_behaviour.csv,0.02,0.02,fcbf
cervical_risk_factors_cervical_cancer.csv,0.02,0.02,chisquare
Chemical Composion of Ceramic.csv,0.02,0.02,GR
chesskr-vs-kp.data,0.02,0.02,chisquare
ckd-dataset-v2.csv,0.02,0.02,mrmr
climate_pop_failures.dat,0.02,0.02,GR
column_2C_weka.csv,0.02,0.02,GR
column_3C_weka.csv,0.02,0.02,GR
congress_house-votes-84.data,0.02,0.02,relief
connect-4.data,0.02,0.02,chisquare
connectionist-bench.data,0.02,0.02,relief
contraceptive.data,0.02,0.02,chisquare
contraceptive5cn02.csv,0.02,0.02,relief
contraceptivemulticlass.csv,0.02,0.02,relief
creditapprovallimits.data,0.02,0.02,relieff
Cryotherapy.xlsx,0.02,0.02,fcbf
data_banknote_authentication.csv,0.02,0.02,GR
dermatology.data,0.02,0.02,cfs
divorce.csv,0.02,0.02,chisquare
Dry_Bean_Dataset.csv,0.02,0.02,GR
ecoli-0_vs_1.csv,0.02,0.02,GR
ecoli-5cn01-nc.csv,0.02,0.02,relief
ecoli.data,0.02,0.02,MI
ecoli1.csv,0.02,0.02,relief
ecoli2.csv,0.02,0.02,relief
ecoli3.csv,0.02,0.02,relief
ecoli4.csv,0.02,0.02,relief
Electical_stability.csv,0.02,0.02,fcbf
extention of Z-Alizadeh sani dataset.xlsx,0.02,0.02,MI
fertility_Diagnosis.data,0.02,0.02,GR
glass identification imbalance.csv,0.02,0.02,relieff
glass-0-1-2-3_vs_4-5-6.csv,0.02,0.02,GR
glass-0-1-6_vs_2.csv,0.02,0.02,GR
glass-0-1-6_vs_5.csv,0.02,0.02,chisquare
glass.data,0.02,0.02,GR
glass0.csv,0.02,0.02,MI
glass1.csv,0.02,0.02,relief
glass2.csv,0.02,0.02,chisquare
glass4.csv,0.02,0.02,GR
glass5.csv,0.02,0.02,chisquare
glass5cn10.csv,0.02,0.02,GR
glass6.csv,0.02,0.02,GR
Haberman imbalance.csv,0.02,0.02,GR
haberman.data,0.02,0.02,GR
Hayes-roth imbalance.csv,0.02,0.02,GR
hayes-roth.data,0.02,0.02,GR
hcc-data.data,0.02,0.02,MI
HCV-Egy-Data.csv,0.02,0.02,chisquare
hcvdat0.csv,0.02,0.02,GR
heart_failure_clinical_records_dataset.csv,0.02,0.02,MI
highereducation.csv,0.02,0.02,relief
horse.csv,0.02,0.02,MI
HTRU_2.csv,0.02,0.02,GR
Immunotherapy.xlsx,0.02,0.02,GR
Indian Liver Patient Dataset (ILPD).csv,0.02,0.02,fcbf
insurancedata2000.data,0.02,0.02,chisquare
ionosphere-5cn01-n.csv,0.02,0.02,relief
ionosphere.data,0.02,0.02,MI
iris.data,0.02,0.02,GR
iris0.csv,0.02,0.02,GR
Iris5cn01nc.csv,0.02,0.02,GR
letter-recognition.data,0.02,0.02,relief
Lymphography Multi-class Imbalanced data set.csv,0.02,0.02,cfs
lymphography.data,0.02,0.02,GR
mammographic_masses.data,0.02,0.02,GR
monks-1.csv,0.02,0.02,relieff
monks-2.csv,0.02,0.02,GR
monks-3.csv,0.02,0.02,GR
myocardical.data,0.02,0.02,GR
new-thyroid1.csv,0.02,0.02,GR
newthyroid.csv,0.02,0.02,GR
newthyroid2.csv,0.02,0.02,GR
nursery.data,0.02,0.02,relief
ObesityDataSet_raw_and_data_sinthetic.csv,0.02,0.02,relief
page-blocks-1-3_vs_4.csv,0.02,0.02,GR
pageblocks_imbalanced.csv,0.02,0.02,GR
pageblocks5cn01-nc.csv,0.02,0.02,GR
parkinsons.data,0.02,0.02,MI
Phishing Websites Data Set.csv,0.02,0.02,chisquare
PhishingData.csv,0.02,0.02,relief
Pima-5cn01-nc.csv,0.02,0.02,fcbf
pima.csv,0.02,0.02,relief
pimaimbalanced.csv,0.02,0.02,GR
post-operative.csv,0.02,0.02,GR
primary-tumor.data,0.02,0.02,cfs
QSAR biodeg.csv,0.02,0.02,relief
Raisin_Dataset.csv,0.02,0.02,GR
seeds_dataset.data,0.02,0.02,MI
seismic-bumps.csv,0.02,0.02,fcbf
SomervilleHappinessSurvey2015.csv,0.02,0.02,MI
sonar5cn19.csv,0.02,0.02,relief
soybean-small.data,0.02,0.02,GR
spambase.data,0.02,0.02,GR
SPECT.csv,0.02,0.02,GR
SPECTF.csv,0.02,0.02,GR
starlog shuttle imbalanced.csv,0.02,0.02,chisquare
starlog vehicle sikhouettes.dat,0.02,0.02,fcbf
starlog_australian.dat,0.02,0.02,MI
statlog_heart.csv,0.02,0.02,cfs
student-mat.csv,0.02,0.02,GR
student-por.csv,0.02,0.02,cfs
tae.data,0.02,0.02,MI
ThoraricSurgery.csv,0.02,0.02,chisquare
"Thyroid Disease (New Thyroid) Multi-class Imbalanced data set
.csv",0.02,0.02,GR
thyroid multiclass imbalance.csv,0.02,0.02,chisquare
thyroid.csv,0.02,0.02,chisquare
thyroid5cn21.csv,0.02,0.02,chisquare
tic-tac-toe.data,0.02,0.02,relieff
titanic.csv,0.02,0.02,relief
trial.csv,0.02,0.02,GR
TUANDROMD.csv,0.02,0.02,chisquare
Turkish_music.csv,0.02,0.02,relieff
vehicle0.csv,0.02,0.02,relieff
vehicle1.csv,0.02,0.02,relieff
vehicle2.csv,0.02,0.02,fcbf
vehicle3.csv,0.02,0.02,relieff
Wholesale customers data.csv,0.02,0.02,chisquare
wine imbalance.csv,0.02,0.02,GR
wine.data,0.02,0.02,GR
wine5cn10-nc.csv,0.02,0.02,fcbf
winequality-red.csv,0.02,0.02,relief
winequality-white.csv,0.02,0.02,relieff
yeast-0-5-6-7-9_vs_4.csv,0.02,0.02,GR
yeast-1_vs_7.csv,0.02,0.02,relief
yeast-2_vs_4.csv,0.02,0.02,fcbf
yeast-2_vs_8.csv,0.02,0.02,GR
yeast.data,0.02,0.02,MI
yeast1.csv,0.02,0.02,GR
yeast3.csv,0.02,0.02,relief
yeast4.csv,0.02,0.02,fcbf
yeast5.csv,0.02,0.02,fcbf
yeast5cn21.csv,0.02,0.02,cfs
yeast6.csv,0.02,0.02,relief
yeastimbalance.csv,0.02,0.02,cfs
zoo.data,0.02,0.02,MI
chronic_kidney_disease_full.csv,0.0,0.1,multisurf
Autism-Adolescent-Data.csv,0.0,0.1,relieff
SouthGermanCredit.asc,0.0,0.1,relieff
Z-Alizadeh sani dataset.xlsx,0.0,0.1,relieff
Data_User_Modeling_Dataset_Hamdi Tolga KAHRAMAN.csv,0.0,0.1,relieff
non-verbal tourist data.csv,0.0,0.1,cfs
1year.csv,0.0,0.1,multisurf
2year.csv,0.0,0.1,relieff
3year.csv,0.0,0.1,relieff
4year.csv,0.0,0.1,multisurf
5year.csv,0.0,0.1,relieff
abalone.data,0.0,0.1,mrmr
abalone9-18.csv,0.0,0.1,relieff
adult.csv,0.0,0.1,mrmr
agaricus-lepiota.data,0.0,0.1,relieff
Algerian_forest_fires_dataset_UPDATE.csv,0.0,0.1,cfs
appendicitis.csv,0.0,0.1,GR
audit_risk.csv,0.0,0.1,MI
audit_trial.csv,0.0,0.1,relieff
Autism-Adult-Data.csv,0.0,0.1,cfs
Autism-Child-Data.csv,0.0,0.1,relieff
Automobile_data.csv,0.0,0.1,fcbf
automobileimbalance.csv,0.0,0.1,MI
balance-scale.data,0.0,0.1,mrmr
balancescaleimbalanced.csv,0.0,0.1,mrmr
bloodtransfusion.data,0.0,0.1,relief
bone-marrow.csv,0.0,0.1,relieff
Breast Cancer Wisconsin (Diagnostic) data set-5cn10-nc.csv,0.0,0.1,relieff
breast-cancer-wisconsin.data,0.0,0.1,relieff
breastcancercoimbra.csv,0.0,0.1,MI
breastcancerimbalance.csv,0.0,0.1,fcbf
breastcancerwdbc.data,0.0,0.1,multisurf
brestcancerwpbc.data,0.0,0.1,relieff
bupa.data,0.0,0.1,relieff
burstheader.csv,0.0,0.1,multisurf
caesarian.csv,0.0,0.1,relieff
car.data,0.0,0.1,relieff
cargo2000_data_comma.csv,0.0,0.1,multisurf
cervical_behaviour.csv,0.0,0.1,relieff
cervical_risk_factors_cervical_cancer.csv,0.0,0.1,multisurf
Chemical Composion of Ceramic.csv,0.0,0.1,cfs
chesskr-vs-kp.data,0.0,0.1,relieff
ckd-dataset-v2.csv,0.0,0.1,mrmr
climate_pop_failures.dat,0.0,0.1,GR
column_2C_weka.csv,0.0,0.1,relieff
column_3C_weka.csv,0.0,0.1,GR
congress_house-votes-84.data,0.0,0.1,relieff
connect-4.data,0.0,0.1,relieff
connectionist-bench.data,0.0,0.1,relief
contraceptive.data,0.0,0.1,GR
contraceptive5cn02.csv,0.0,0.1,relief
contraceptivemulticlass.csv,0.0,0.1,relief
creditapprovallimits.data,0.0,0.1,relieff
Cryotherapy.xlsx,0.0,0.1,fcbf
data_banknote_authentication.csv,0.0,0.1,GR
dermatology.data,0.0,0.1,cfs
divorce.csv,0.0,0.1,GR
Dry_Bean_Dataset.csv,0.0,0.1,multisurf
ecoli-0_vs_1.csv,0.0,0.1,relieff
ecoli-5cn01-nc.csv,0.0,0.1,relieff
ecoli.data,0.0,0.1,MI
ecoli1.csv,0.0,0.1,relief
ecoli2.csv,0.0,0.1,relieff
ecoli3.csv,0.0,0.1,cfs
ecoli4.csv,0.0,0.1,relief
Electical_stability.csv,0.0,0.1,GR
extention of Z-Alizadeh sani dataset.xlsx,0.0,0.1,relieff
fertility_Diagnosis.data,0.0,0.1,multisurf
glass identification imbalance.csv,0.0,0.1,relieff
glass-0-1-2-3_vs_4-5-6.csv,0.0,0.1,GR
glass-0-1-6_vs_2.csv,0.0,0.1,relieff
glass-0-1-6_vs_5.csv,0.0,0.1,relieff
glass.data,0.0,0.1,GR
glass0.csv,0.0,0.1,cfs
glass1.csv,0.0,0.1,relief
glass2.csv,0.0,0.1,relieff
glass4.csv,0.0,0.1,GR
glass5.csv,0.0,0.1,relieff
glass5cn10.csv,0.0,0.1,GR
glass6.csv,0.0,0.1,GR
Haberman imbalance.csv,0.0,0.1,GR
haberman.data,0.0,0.1,GR
Hayes-roth imbalance.csv,0.0,0.1,GR
hayes-roth.data,0.0,0.1,GR
hcc-data.data,0.0,0.1,multisurf
HCV-Egy-Data.csv,0.0,0.1,multisurf
hcvdat0.csv,0.0,0.1,relieff
heart_failure_clinical_records_dataset.csv,0.0,0.1,MI
highereducation.csv,0.0,0.1,relieff
horse.csv,0.0,0.1,MI
HTRU_2.csv,0.0,0.1,GR
Immunotherapy.xlsx,0.0,0.1,relieff
Indian Liver Patient Dataset (ILPD).csv,0.0,0.1,relieff
insurancedata2000.data,0.0,0.1,multisurf
ionosphere-5cn01-n.csv,0.0,0.1,cfs
ionosphere.data,0.0,0.1,relieff
iris.data,0.0,0.1,GR
iris0.csv,0.0,0.1,GR
Iris5cn01nc.csv,0.0,0.1,GR
letter-recognition.data,0.0,0.1,relief
Lymphography Multi-class Imbalanced data set.csv,0.0,0.1,cfs
lymphography.data,0.0,0.1,GR
mammographic_masses.data,0.0,0.1,relieff
monks-1.csv,0.0,0.1,relieff
monks-2.csv,0.0,0.1,mrmr
monks-3.csv,0.0,0.1,GR
myocardical.data,0.0,0.1,multisurf
new-thyroid1.csv,0.0,0.1,GR
newthyroid.csv,0.0,0.1,cfs
newthyroid2.csv,0.0,0.1,GR
nursery.data,0.0,0.1,cfs
ObesityDataSet_raw_and_data_sinthetic.csv,0.0,0.1,cfs
page-blocks-1-3_vs_4.csv,0.0,0.1,relieff
pageblocks_imbalanced.csv,0.0,0.1,relieff
pageblocks5cn01-nc.csv,0.0,0.1,relieff
parkinsons.data,0.0,0.1,relieff
Phishing Websites Data Set.csv,0.0,0.1,relieff
PhishingData.csv,0.0,0.1,relief
Pima-5cn01-nc.csv,0.0,0.1,relieff
pima.csv,0.0,0.1,relief
pimaimbalanced.csv,0.0,0.1,GR
post-operative.csv,0.0,0.1,relief
primary-tumor.data,0.0,0.1,cfs
QSAR biodeg.csv,0.0,0.1,relief
Raisin_Dataset.csv,0.0,0.1,GR
seeds_dataset.data,0.0,0.1,mrmr
seismic-bumps.csv,0.0,0.1,relieff
SomervilleHappinessSurvey2015.csv,0.0,0.1,MI
sonar5cn19.csv,0.0,0.1,relief
soybean-small.data,0.0,0.1,cfs
spambase.data,0.0,0.1,relieff
SPECT.csv,0.0,0.1,multisurf
SPECTF.csv,0.0,0.1,relieff
starlog shuttle imbalanced.csv,0.0,0.1,GR
starlog vehicle sikhouettes.dat,0.0,0.1,fcbf
starlog_australian.dat,0.0,0.1,relieff
statlog_heart.csv,0.0,0.1,cfs
student-mat.csv,0.0,0.1,MI
student-por.csv,0.0,0.1,cfs
tae.data,0.0,0.1,mrmr
ThoraricSurgery.csv,0.0,0.1,relieff
"Thyroid Disease (New Thyroid) Multi-class Imbalanced data set
.csv",0.0,0.1,cfs
thyroid multiclass imbalance.csv,0.0,0.1,relieff
thyroid.csv,0.0,0.1,multisurf
thyroid5cn21.csv,0.0,0.1,multisurf
tic-tac-toe.data,0.0,0.1,multisurf
titanic.csv,0.0,0.1,relief
trial.csv,0.0,0.1,relieff
TUANDROMD.csv,0.0,0.1,multisurf
Turkish_music.csv,0.0,0.1,multisurf
vehicle0.csv,0.0,0.1,relieff
vehicle1.csv,0.0,0.1,relieff
vehicle2.csv,0.0,0.1,multisurf
vehicle3.csv,0.0,0.1,relieff
Wholesale customers data.csv,0.0,0.1,fcbf
wine imbalance.csv,0.0,0.1,mrmr
wine.data,0.0,0.1,cfs
wine5cn10-nc.csv,0.0,0.1,fcbf
winequality-red.csv,0.0,0.1,relief
winequality-white.csv,0.0,0.1,relieff
yeast-0-5-6-7-9_vs_4.csv,0.0,0.1,GR
yeast-1_vs_7.csv,0.0,0.1,relieff
yeast-2_vs_4.csv,0.0,0.1,relieff
yeast-2_vs_8.csv,0.0,0.1,GR
yeast.data,0.0,0.1,relieff
yeast1.csv,0.0,0.1,mrmr
yeast3.csv,0.0,0.1,relieff
yeast4.csv,0.0,0.1,relieff
yeast5.csv,0.0,0.1,relieff
yeast5cn21.csv,0.0,0.1,cfs
yeast6.csv,0.0,0.1,relief
yeastimbalance.csv,0.0,0.1,cfs
zoo.data,0.0,0.1,MI
chronic_kidney_disease_full.csv,0.0,0.04,multisurf
Autism-Adolescent-Data.csv,0.0,0.04,relieff
SouthGermanCredit.asc,0.0,0.04,relieff
Z-Alizadeh sani dataset.xlsx,0.0,0.04,multisurf
Data_User_Modeling_Dataset_Hamdi Tolga KAHRAMAN.csv,0.0,0.04,relieff
non-verbal tourist data.csv,0.0,0.04,cfs
1year.csv,0.0,0.04,relieff
2year.csv,0.0,0.04,relieff
3year.csv,0.0,0.04,relieff
4year.csv,0.0,0.04,multisurf
5year.csv,0.0,0.04,relieff
abalone.data,0.0,0.04,mrmr
abalone9-18.csv,0.0,0.04,relieff
adult.csv,0.0,0.04,mrmr
agaricus-lepiota.data,0.0,0.04,relieff
Algerian_forest_fires_dataset_UPDATE.csv,0.0,0.04,cfs
appendicitis.csv,0.0,0.04,GR
audit_risk.csv,0.0,0.04,relief
audit_trial.csv,0.0,0.04,relieff
Autism-Adult-Data.csv,0.0,0.04,cfs
Autism-Child-Data.csv,0.0,0.04,relieff
Automobile_data.csv,0.0,0.04,fcbf
automobileimbalance.csv,0.0,0.04,MI
balance-scale.data,0.0,0.04,GR
balancescaleimbalanced.csv,0.0,0.04,fcbf
bloodtransfusion.data,0.0,0.04,relief
bone-marrow.csv,0.0,0.04,relieff
Breast Cancer Wisconsin (Diagnostic) data set-5cn10-nc.csv,0.0,0.04,relieff
breast-cancer-wisconsin.data,0.0,0.04,relieff
breastcancercoimbra.csv,0.0,0.04,MI
breastcancerimbalance.csv,0.0,0.04,fcbf
breastcancerwdbc.data,0.0,0.04,multisurf
brestcancerwpbc.data,0.0,0.04,relieff
bupa.data,0.0,0.04,relieff
burstheader.csv,0.0,0.04,multisurf
caesarian.csv,0.0,0.04,relieff
car.data,0.0,0.04,relieff
cargo2000_data_comma.csv,0.0,0.04,multisurf
cervical_behaviour.csv,0.0,0.04,relieff
cervical_risk_factors_cervical_cancer.csv,0.0,0.04,multisurf
Chemical Composion of Ceramic.csv,0.0,0.04,cfs
chesskr-vs-kp.data,0.0,0.04,relieff
ckd-dataset-v2.csv,0.0,0.04,mrmr
climate_pop_failures.dat,0.0,0.04,GR
column_2C_weka.csv,0.0,0.04,relieff
column_3C_weka.csv,0.0,0.04,GR
congress_house-votes-84.data,0.0,0.04,relief
connect-4.data,0.0,0.04,relief
connectionist-bench.data,0.0,0.04,relief
contraceptive.data,0.0,0.04,GR
contraceptive5cn02.csv,0.0,0.04,relief
contraceptivemulticlass.csv,0.0,0.04,relief
creditapprovallimits.data,0.0,0.04,relieff
Cryotherapy.xlsx,0.0,0.04,fcbf
data_banknote_authentication.csv,0.0,0.04,GR
dermatology.data,0.0,0.04,cfs
divorce.csv,0.0,0.04,GR
Dry_Bean_Dataset.csv,0.0,0.04,multisurf
ecoli-0_vs_1.csv,0.0,0.04,relieff
ecoli-5cn01-nc.csv,0.0,0.04,relief
ecoli.data,0.0,0.04,MI
ecoli1.csv,0.0,0.04,relieff
ecoli2.csv,0.0,0.04,relieff
ecoli3.csv,0.0,0.04,relief
ecoli4.csv,0.0,0.04,relief
Electical_stability.csv,0.0,0.04,GR
extention of Z-Alizadeh sani dataset.xlsx,0.0,0.04,multisurf
fertility_Diagnosis.data,0.0,0.04,multisurf
glass identification imbalance.csv,0.0,0.04,relieff
glass-0-1-2-3_vs_4-5-6.csv,0.0,0.04,GR
glass-0-1-6_vs_2.csv,0.0,0.04,relieff
glass-0-1-6_vs_5.csv,0.0,0.04,chisquare
glass.data,0.0,0.04,GR
glass0.csv,0.0,0.04,cfs
glass1.csv,0.0,0.04,relief
glass2.csv,0.0,0.04,chisquare
glass4.csv,0.0,0.04,GR
glass5.csv,0.0,0.04,chisquare
glass5cn10.csv,0.0,0.04,GR
glass6.csv,0.0,0.04,multisurf
Haberman imbalance.csv,0.0,0.04,GR
haberman.data,0.0,0.04,relief
Hayes-roth imbalance.csv,0.0,0.04,GR
hayes-roth.data,0.0,0.04,GR
hcc-data.data,0.0,0.04,multisurf
HCV-Egy-Data.csv,0.0,0.04,fcbf
hcvdat0.csv,0.0,0.04,cfs
heart_failure_clinical_records_dataset.csv,0.0,0.04,MI
highereducation.csv,0.0,0.04,relieff
horse.csv,0.0,0.04,MI
HTRU_2.csv,0.0,0.04,GR
Immunotherapy.xlsx,0.0,0.04,relieff
Indian Liver Patient Dataset (ILPD).csv,0.0,0.04,relieff
insurancedata2000.data,0.0,0.04,multisurf
ionosphere-5cn01-n.csv,0.0,0.04,cfs
ionosphere.data,0.0,0.04,MI
iris.data,0.0,0.04,GR
iris0.csv,0.0,0.04,GR
Iris5cn01nc.csv,0.0,0.04,GR
letter-recognition.data,0.0,0.04,relieff
Lymphography Multi-class Imbalanced data set.csv,0.0,0.04,cfs
lymphography.data,0.0,0.04,GR
mammographic_masses.data,0.0,0.04,relieff
monks-1.csv,0.0,0.04,relieff
monks-2.csv,0.0,0.04,GR
monks-3.csv,0.0,0.04,GR
myocardical.data,0.0,0.04,MI
new-thyroid1.csv,0.0,0.04,GR
newthyroid.csv,0.0,0.04,cfs
newthyroid2.csv,0.0,0.04,GR
nursery.data,0.0,0.04,GR
ObesityDataSet_raw_and_data_sinthetic.csv,0.0,0.04,cfs
page-blocks-1-3_vs_4.csv,0.0,0.04,relieff
pageblocks_imbalanced.csv,0.0,0.04,GR
pageblocks5cn01-nc.csv,0.0,0.04,mrmr
parkinsons.data,0.0,0.04,relieff
Phishing Websites Data Set.csv,0.0,0.04,relief
PhishingData.csv,0.0,0.04,relief
Pima-5cn01-nc.csv,0.0,0.04,relieff
pima.csv,0.0,0.04,relief
pimaimbalanced.csv,0.0,0.04,GR
post-operative.csv,0.0,0.04,relief
primary-tumor.data,0.0,0.04,cfs
QSAR biodeg.csv,0.0,0.04,relief
Raisin_Dataset.csv,0.0,0.04,GR
seeds_dataset.data,0.0,0.04,multisurf
seismic-bumps.csv,0.0,0.04,relieff
SomervilleHappinessSurvey2015.csv,0.0,0.04,MI
sonar5cn19.csv,0.0,0.04,relief
soybean-small.data,0.0,0.04,cfs
spambase.data,0.0,0.04,relieff
SPECT.csv,0.0,0.04,multisurf
SPECTF.csv,0.0,0.04,relieff
starlog shuttle imbalanced.csv,0.0,0.04,GR
starlog vehicle sikhouettes.dat,0.0,0.04,fcbf
starlog_australian.dat,0.0,0.04,relieff
statlog_heart.csv,0.0,0.04,cfs
student-mat.csv,0.0,0.04,mrmr
student-por.csv,0.0,0.04,cfs
tae.data,0.0,0.04,mrmr
ThoraricSurgery.csv,0.0,0.04,relieff
"Thyroid Disease (New Thyroid) Multi-class Imbalanced data set
.csv",0.0,0.04,cfs
thyroid multiclass imbalance.csv,0.0,0.04,chisquare
thyroid.csv,0.0,0.04,cfs
thyroid5cn21.csv,0.0,0.04,cfs
tic-tac-toe.data,0.0,0.04,relieff
titanic.csv,0.0,0.04,relief
trial.csv,0.0,0.04,relieff
TUANDROMD.csv,0.0,0.04,multisurf
Turkish_music.csv,0.0,0.04,multisurf
vehicle0.csv,0.0,0.04,relieff
vehicle1.csv,0.0,0.04,relieff
vehicle2.csv,0.0,0.04,multisurf
vehicle3.csv,0.0,0.04,relieff
Wholesale customers data.csv,0.0,0.04,chisquare
wine imbalance.csv,0.0,0.04,mrmr
wine.data,0.0,0.04,cfs
wine5cn10-nc.csv,0.0,0.04,fcbf
winequality-red.csv,0.0,0.04,mrmr
winequality-white.csv,0.0,0.04,relieff
yeast-0-5-6-7-9_vs_4.csv,0.0,0.04,GR
yeast-1_vs_7.csv,0.0,0.04,relieff
yeast-2_vs_4.csv,0.0,0.04,relieff
yeast-2_vs_8.csv,0.0,0.04,GR
yeast.data,0.0,0.04,relieff
yeast1.csv,0.0,0.04,GR
yeast3.csv,0.0,0.04,relief
yeast4.csv,0.0,0.04,relieff
yeast5.csv,0.0,0.04,relieff
yeast5cn21.csv,0.0,0.04,cfs
yeast6.csv,0.0,0.04,relief
yeastimbalance.csv,0.0,0.04,cfs
zoo.data,0.0,0.04,MI
chronic_kidney_disease_full.csv,0.06,0.04,GR
Autism-Adolescent-Data.csv,0.06,0.04,GR
SouthGermanCredit.asc,0.06,0.04,fcbf
Z-Alizadeh sani dataset.xlsx,0.06,0.04,GR
Data_User_Modeling_Dataset_Hamdi Tolga KAHRAMAN.csv,0.06,0.04,GR
non-verbal tourist data.csv,0.06,0.04,chisquare
1year.csv,0.06,0.04,fcbf
2year.csv,0.06,0.04,fcbf
3year.csv,0.06,0.04,GR
4year.csv,0.06,0.04,fcbf
5year.csv,0.06,0.04,fcbf
abalone.data,0.06,0.04,chisquare
abalone9-18.csv,0.06,0.04,GR
adult.csv,0.06,0.04,MI
agaricus-lepiota.data,0.06,0.04,chisquare
Algerian_forest_fires_dataset_UPDATE.csv,0.06,0.04,GR
appendicitis.csv,0.06,0.04,GR
audit_risk.csv,0.06,0.04,relief
audit_trial.csv,0.06,0.04,GR
Autism-Adult-Data.csv,0.06,0.04,chisquare
Autism-Child-Data.csv,0.06,0.04,GR
Automobile_data.csv,0.06,0.04,fcbf
automobileimbalance.csv,0.06,0.04,MI
balance-scale.data,0.06,0.04,chisquare
balancescaleimbalanced.csv,0.06,0.04,chisquare
bloodtransfusion.data,0.06,0.04,fcbf
bone-marrow.csv,0.06,0.04,GR
Breast Cancer Wisconsin (Diagnostic) data set-5cn10-nc.csv,0.06,0.04,GR
breast-cancer-wisconsin.data,0.06,0.04,chisquare
breastcancercoimbra.csv,0.06,0.04,MI
breastcancerimbalance.csv,0.06,0.04,fcbf
breastcancerwdbc.data,0.06,0.04,chisquare
brestcancerwpbc.data,0.06,0.04,fcbf
bupa.data,0.06,0.04,MI
burstheader.csv,0.06,0.04,GR
caesarian.csv,0.06,0.04,chisquare
car.data,0.06,0.04,chisquare
cargo2000_data_comma.csv,0.06,0.04,chisquare
cervical_behaviour.csv,0.06,0.04,fcbf
cervical_risk_factors_cervical_cancer.csv,0.06,0.04,chisquare
Chemical Composion of Ceramic.csv,0.06,0.04,GR
chesskr-vs-kp.data,0.06,0.04,chisquare
ckd-dataset-v2.csv,0.06,0.04,chisquare
climate_pop_failures.dat,0.06,0.04,GR
column_2C_weka.csv,0.06,0.04,GR
column_3C_weka.csv,0.06,0.04,GR
congress_house-votes-84.data,0.06,0.04,chisquare
connect-4.data,0.06,0.04,chisquare
connectionist-bench.data,0.06,0.04,chisquare
contraceptive.data,0.06,0.04,chisquare
contraceptive5cn02.csv,0.06,0.04,relief
contraceptivemulticlass.csv,0.06,0.04,relief
creditapprovallimits.data,0.06,0.04,GR
Cryotherapy.xlsx,0.06,0.04,fcbf
data_banknote_authentication.csv,0.06,0.04,GR
dermatology.data,0.06,0.04,relief
divorce.csv,0.06,0.04,chisquare
Dry_Bean_Dataset.csv,0.06,0.04,GR
ecoli-0_vs_1.csv,0.06,0.04,GR
ecoli-5cn01-nc.csv,0.06,0.04,relief
ecoli.data,0.06,0.04,GR
ecoli1.csv,0.06,0.04,GR
ecoli2.csv,0.06,0.04,relief
ecoli3.csv,0.06,0.04,relief
ecoli4.csv,0.06,0.04,GR
Electical_stability.csv,0.06,0.04,fcbf
extention of Z-Alizadeh sani dataset.xlsx,0.06,0.04,GR
fertility_Diagnosis.data,0.06,0.04,GR
glass identification imbalance.csv,0.06,0.04,fcbf
glass-0-1-2-3_vs_4-5-6.csv,0.06,0.04,GR
glass-0-1-6_vs_2.csv,0.06,0.04,GR
glass-0-1-6_vs_5.csv,0.06,0.04,chisquare
glass.data,0.06,0.04,GR
glass0.csv,0.06,0.04,MI
glass1.csv,0.06,0.04,relief
glass2.csv,0.06,0.04,chisquare
glass4.csv,0.06,0.04,GR
glass5.csv,0.06,0.04,chisquare
glass5cn10.csv,0.06,0.04,GR
glass6.csv,0.06,0.04,GR
